"table_name","field_name","field_value","language","translation"
"stops","stop_name","津島南","ja","津島南"
"stops","stop_name","津島南","ja-Hrkt","ツシマミナミ"
"stops","stop_name","津島新道","en","Tsushima Shin-michi"
"stops","stop_name","津島新道","ja","津島新道"
"stops","stop_name","津島新道","ja-Hrkt","ツシマシンミチ"
"stops","stop_name","津島東三丁目","en","Tsushima Higashi 3-chome"
"stops","stop_name","津島東三丁目","ja","津島東三丁目"
"stops","stop_name","津島東三丁目","ja-Hrkt","ツシマヒガシサンチョウメ"
"stops","stop_name","津波井","en","Tsubai"
"stops","stop_name","津波井","ja","津波井"
"stops","stop_name","津波井","ja-Hrkt","ツバイ"
"stops","stop_name","津田","en","Tsuda"
"stops","stop_name","津田","ja","津田"
"stops","stop_name","津田","ja-Hrkt","ツダ"
"stops","stop_name","津行","en","Zugyo"
"stops","stop_name","津行","ja","津行"
"stops","stop_name","津行","ja-Hrkt","ヅギョウ"
"stops","stop_name","津高台団地中","en","Tsudakadai Danchi-naka"
"stops","stop_name","津高台団地中","ja","津高台団地中"
"stops","stop_name","津高台団地中","ja-Hrkt","ツダカダイダンチナカ"
"stops","stop_name","津高台団地南","en","Tsudakadai Danchi-minami"
"stops","stop_name","津高台団地南","ja","津高台団地南"
"stops","stop_name","津高台団地南","ja-Hrkt","ツダカダイダンチミナミ"
"stops","stop_name","津高台団地西","en","Tsudakadai Danchi-nishi"
"stops","stop_name","津高台団地西","ja","津高台団地西"
"stops","stop_name","津高台団地西","ja-Hrkt","ツダカダイダンチニシ"
"stops","stop_name","津高営業所妙でん寺前","en","Tsudaka Eigyosho Myodenji-mae"
"stops","stop_name","津高営業所妙でん寺前","ja","津高営業所妙でん寺前"
"stops","stop_name","津高営業所妙でん寺前","ja-Hrkt","ツダカエイギョウショミョウデンジマエ"
"stops","stop_name","洲崎","en","Suzaki"
"stops","stop_name","洲崎","ja","洲崎"
"stops","stop_name","洲崎","ja-Hrkt","スザキ"
"stops","stop_name","流通センター卸売団地","en","Ryutsu Center Oroshiuri Danchi"
"stops","stop_name","流通センター卸売団地","ja","流通センター卸売団地"
"stops","stop_name","流通センター卸売団地","ja-Hrkt","リュウツウセンターオロシウリダンチ"
"stops","stop_name","流通センター早島地区イトーピア団地入口","en","Ryutsu Center Hayashima Chiku/Itopia Danchi Iriguchi"
"stops","stop_name","流通センター早島地区イトーピア団地入口","ja","流通センター早島地区イトーピア団地入口"
"stops","stop_name","流通センター早島地区イトーピア団地入口","ja-Hrkt","リュウツウセンターハヤシマチクイトーピアダンチイリグチ"
"stops","stop_name","流通センター運輸団地","en","Ryutsu Center Unyu-Danchi"
"stops","stop_name","流通センター運輸団地","ja","流通センター運輸団地"
"stops","stop_name","流通センター運輸団地","ja-Hrkt","リュウツウセンターウンユダンチ"
"stops","stop_name","流通センター運輸団地入口","en","Ryutsu Center Unyu-Danchi Iriguchi"
"stops","stop_name","流通センター運輸団地入口","ja","流通センター運輸団地入口"
"stops","stop_name","流通センター運輸団地入口","ja-Hrkt","リュウツウセンターウンユダンチイリグチ"
"stops","stop_name","浜","en","Hama"
"stops","stop_name","浜","ja","浜"
"stops","stop_name","浜","ja-Hrkt","ハマ"
"stops","stop_name","浜中","en","Hamanaka"
"stops","stop_name","浜中","ja","浜中"
"stops","stop_name","浜中","ja-Hrkt","ハマナカ"
"stops","stop_name","浜・中区役所前","en","Hama/Naka Kuyakusho-mae（Naka Ward Office)"
"stops","stop_name","浜・中区役所前","ja","浜・中区役所前"
"stops","stop_name","浜・中区役所前","ja-Hrkt","ハマナカクヤクショマエ"
"stops","stop_name","浜本町","en","Hama-hommachi"
"stops","stop_name","浜本町","ja","浜本町"
"stops","stop_name","浜本町","ja-Hrkt","ハマオンマチ"
"stops","stop_name","浜東・中区役所前","en","Hama-higashi/Naka Kuyakusho-mae"
"stops","stop_name","浜東・中区役所前","ja","浜東・中区役所前"
"stops","stop_name","浜東・中区役所前","ja-Hrkt","ハマヒガシナカクヤクショマエ"
"stops","stop_name","浜野入口","en","Hamano Iriguchi"
"stops","stop_name","浜野入口","ja","浜野入口"
"stops","stop_name","浜野入口","ja-Hrkt","ハマノイリグチ"
"stops","stop_name","浜野西","en","Hamano-nishi"
"stops","stop_name","浜野西","ja","浜野西"
"stops","stop_name","浜野西","ja-Hrkt","ハマノニシ"
"stops","stop_name","浦安体育館前","en","Urayasu Taiikukan-mae"
"stops","stop_name","浦安体育館前","ja","浦安体育館前"
"stops","stop_name","浦安体育館前","ja-Hrkt","ウラヤスタイイクカンマエ"
"stops","stop_name","浦安南町","en","Urayasu Minami-machi"
"stops","stop_name","浦安南町","ja","浦安南町"
"stops","stop_name","浦安南町","ja-Hrkt","ウラヤスミナミマチ"
"stops","stop_name","浦安口","en","Urayasu-guchi"
"stops","stop_name","浦安口","ja","浦安口"
"stops","stop_name","浦安口","ja-Hrkt","ウラヤスグチ"
"stops","stop_name","浦安本町","en","Urayasu-hommachi"
"stops","stop_name","浦安本町","ja","浦安本町"
"stops","stop_name","浦安本町","ja-Hrkt","ウラヤスホンマチ"
"stops","stop_name","浦田","en","Urata"
"stops","stop_name","浦田","ja","浦田"
"stops","stop_name","浦田","ja-Hrkt","ウラタ"
"stops","stop_name","海吉","en","Miyoshi"
"stops","stop_name","海吉","ja","海吉"
"stops","stop_name","海吉","ja-Hrkt","ミヨシ"
"stops","stop_name","海岸通","en","Kaigan-dori"
"stops","stop_name","海岸通","ja","海岸通"
"stops","stop_name","海岸通","ja-Hrkt","カイガンドオリ"
"stops","stop_name","消防訓練センター入口","en","Shobo Kunren Center Iriguchi"
"stops","stop_name","消防訓練センター入口","ja","消防訓練センター入口"
"stops","stop_name","消防訓練センター入口","ja-Hrkt","ショウボウクンレンセンターイリグチ"
"stops","stop_name","淡水湖北口","en","Tansuiko Kitaguchi"
"stops","stop_name","淡水湖北口","ja","淡水湖北口"
"stops","stop_name","淡水湖北口","ja-Hrkt","タンスイコキタグチ"
"stops","stop_name","深山公園入口","en","Miyama Koen Iriguchi"
"stops","stop_name","深山公園入口","ja","深山公園入口"
"stops","stop_name","深山公園入口","ja-Hrkt","ミヤマコウエンイリグチ"
"stops","stop_name","清内橋","en","Seinaibashi"
"stops","stop_name","清内橋","ja","清内橋"
"stops","stop_name","清内橋","ja-Hrkt","セイナイバシ"
"stops","stop_name","清心学園前","en","Seishin Gakuen-mae"
"stops","stop_name","清心学園前","ja","清心学園前"
"stops","stop_name","清心学園前","ja-Hrkt","セイシンガクエンマエ"
"stops","stop_name","清心学園口","en","Seishin Gakuen-guchi"
"stops","stop_name","清心学園口","ja","清心学園口"
"stops","stop_name","清心学園口","ja-Hrkt","セイシンガクエングチ"
"stops","stop_name","清心町","en","Seishincho"
"stops","stop_name","清心町","ja","清心町"
"stops","stop_name","清心町","ja-Hrkt","セイシンチョウ"
"stops","stop_name","清水","en","Simizu(Ryobi Bus)"
"stops","stop_name","清水","ja","清水"
"stops","stop_name","清水","ja-Hrkt","シミズ"
"stops","stop_name","清水橋","en","Shimizubashi"
"stops","stop_name","清水橋","ja","清水橋"
"stops","stop_name","清水橋","ja-Hrkt","シミズバシ"
"stops","stop_name","清輝寮前","en","Seikiryo-mae"
"stops","stop_name","清輝寮前","ja","清輝寮前"
"stops","stop_name","清輝寮前","ja-Hrkt","セイキリョウマエ"
"stops","stop_name","清輝橋","en","Seikibashi"
"stops","stop_name","清輝橋","ja","清輝橋"
"stops","stop_name","清輝橋","ja-Hrkt","セイキバシ"
"stops","stop_name","済生会病院前","en","Saiseikai Byoin-mae (Saiseikai Hospital main gate)"
"stops","stop_name","済生会病院前","ja","済生会病院前"
"stops","stop_name","済生会病院前","ja-Hrkt","サイセイカイビョウインマエ"
"stops","stop_name","渋川","en","Shibukawa"
"stops","stop_name","渋川","ja","渋川"
"stops","stop_name","渋川","ja-Hrkt","シブカワ"
"stops","stop_name","渋川・マリンホテル","en","Shibukawa/Diamond Setouchi Marine Hotel"
"stops","stop_name","渋川・マリンホテル","ja","渋川・マリンホテル"
"stops","stop_name","渋川・マリンホテル","ja-Hrkt","シブカワマリンホテル"
"stops","stop_name","渋川一丁目","en","Shibukawa 1-chome"
"stops","stop_name","渋川一丁目","ja","渋川一丁目"
"stops","stop_name","渋川一丁目","ja-Hrkt","シブカワイッチョウメ"
"stops","stop_name","渋川三丁目","en","Shibukawa 3-chome"
"stops","stop_name","渋川三丁目","ja","渋川三丁目"
"stops","stop_name","渋川三丁目","ja-Hrkt","シブカワサンチョウメ"
"stops","stop_name","渡内","en","Watauchi"
"stops","stop_name","渡内","ja","渡内"
"stops","stop_name","渡内","ja-Hrkt","ワタウチ"
"stops","stop_name","源吉兆庵本社前・イオンモール岡山前","en","Minamoto Kitchoan Honsha-mae/AEON MALL Okayama-mae"
"stops","stop_name","源吉兆庵本社前・イオンモール岡山前","ja","源吉兆庵本社前・イオンモール岡山前"
"stops","stop_name","源吉兆庵本社前・イオンモール岡山前","ja-Hrkt","ミナモトキッチョウアンホンシャマエイオンモールオカヤママエ"
"stops","stop_name","滝","en","Taki"
"stops","stop_name","滝","ja","滝"
"stops","stop_name","滝","ja-Hrkt","タキ"
"stops","stop_name","瀬戸内市役所前","en","Setouchi Shiyakusho-mae（Setouchi City Hall）"
"stops","stop_name","瀬戸内市役所前","ja","瀬戸内市役所前"
"stops","stop_name","瀬戸内市役所前","ja-Hrkt","セトウチシヤクショマエ"
"stops","stop_name","瀬戸内市民病院","en","Setouchi Shimin Byoin（Setouchi City Hospital）"
"stops","stop_name","瀬戸内市民病院","ja","瀬戸内市民病院"
"stops","stop_name","瀬戸内市民病院","ja-Hrkt","セトウチシミンビョウイン"
"stops","stop_name","瀬戸内警察署前","en","Setouchi Keisatsusho-mae（Setouchi Police Station）"
"stops","stop_name","瀬戸内警察署前","ja","瀬戸内警察署前"
"stops","stop_name","瀬戸内警察署前","ja-Hrkt","セトウチケイサツショマエ"
"stops","stop_name","瀬戸大橋温泉","en","Seto Ohashi Onsen"
"stops","stop_name","瀬戸大橋温泉","ja","瀬戸大橋温泉"
"stops","stop_name","瀬戸大橋温泉","ja-Hrkt","セトオオハシオンセン"
"stops","stop_name","瀬溝","en","Semizo"
"stops","stop_name","瀬溝","ja","瀬溝"
"stops","stop_name","瀬溝","ja-Hrkt","セミゾ"
"stops","stop_name","瀬溝東","en","Semizo-higashi"
"stops","stop_name","瀬溝東","ja","瀬溝東"
"stops","stop_name","瀬溝東","ja-Hrkt","セミゾヒガシ"
"stops","stop_name","瀬溝西","en","Semizo-nishi"
"stops","stop_name","瀬溝西","ja","瀬溝西"
"stops","stop_name","瀬溝西","ja-Hrkt","セミゾニシ"
"stops","stop_name","火の見","en","Hinomi"
"stops","stop_name","火の見","ja","火の見"
"stops","stop_name","火の見","ja-Hrkt","ヒノミ"
"stops","stop_name","爪崎南","en","Tsumasaki-minami"
"stops","stop_name","爪崎南","ja","爪崎南"
"stops","stop_name","爪崎南","ja-Hrkt","ツマサキミナミ"
"stops","stop_name","爪崎西","en","Tsumasaki-nishi"
"stops","stop_name","爪崎西","ja","爪崎西"
"stops","stop_name","爪崎西","ja-Hrkt","ツマサキニシ"
"stops","stop_name","片崎","en","Katasaki"
"stops","stop_name","片崎","ja","片崎"
"stops","stop_name","片崎","ja-Hrkt","カタサキ"
"stops","stop_name","牛窓","en","Ushimado"
"stops","stop_name","牛窓","ja","牛窓"
"stops","stop_name","牛窓","ja-Hrkt","ウシマド"
"stops","stop_name","牛窓中学校前","en","Ushimado Chugakko-mae（Ushimado Junior High School）"
"stops","stop_name","牛窓中学校前","ja","牛窓中学校前"
"stops","stop_name","牛窓中学校前","ja-Hrkt","ウシマドチュウガッコウマエ"
"stops","stop_name","玉六丁目","en","Tama 6-chome"
"stops","stop_name","玉六丁目","ja","玉六丁目"
"stops","stop_name","玉六丁目","ja-Hrkt","タマロクチョウメ"
"stops","stop_name","玉原","en","Tamahara"
"stops","stop_name","玉原","ja","玉原"
"stops","stop_name","玉原","ja-Hrkt","タマハラ"
"stops","stop_name","玉原ニュータウン","en","Tamahara Newtown"
"stops","stop_name","玉原ニュータウン","ja","玉原ニュータウン"
"stops","stop_name","玉原ニュータウン","ja-Hrkt","タマハラニュータウン"
"stops","stop_name","レイク玉原団地いこい荘前","en","Lake Tamahara Danchi/Ikoisou-mae"
"stops","stop_name","レイク玉原団地いこい荘前","ja","レイク玉原団地いこい荘前"
"stops","stop_name","レイク玉原団地いこい荘前","ja-Hrkt","レイクタマハラダンチイコイソウマエ"
"stops","stop_name","玉四丁目","en","Tama 4-chome"
"stops","stop_name","玉四丁目","ja","玉四丁目"
"stops","stop_name","玉四丁目","ja-Hrkt","タマヨンチョウメ"
"stops","stop_name","玉小学校前","en","Tama Shogakko-mae（Tama Elementary School）"
"stops","stop_name","玉小学校前","ja","玉小学校前"
"stops","stop_name","玉小学校前","ja-Hrkt","タマショウガッコウマエ"
"stops","stop_name","玉島下水処理場前","en","Tamashima Gesuishorijo"
"stops","stop_name","玉島下水処理場前","ja","玉島下水処理場前"
"stops","stop_name","玉島下水処理場前","ja-Hrkt","タマシマゲスイショリジョウマエ"
"stops","stop_name","玉島中央町","en","Tamashimachuocho"
"stops","stop_name","玉島中央町","ja","玉島中央町"
"stops","stop_name","玉島中央町","ja-Hrkt","タマシマチュウオウチョウ"
"stops","stop_name","玉島ショッピングセンターＴＯＰＳ前","en","Tamashima Shopping Center TOPS-mae"
"stops","stop_name","玉島ショッピングセンターＴＯＰＳ前","ja","玉島ショッピングセンターＴＯＰＳ前"
"stops","stop_name","玉島ショッピングセンターＴＯＰＳ前","ja-Hrkt","タマシマショッピングセンター"
"stops","stop_name","玉島支所・玉島高校入口","en","Tamashima Shisho/Tamashima Koko Iriguchi"
"stops","stop_name","玉島支所・玉島高校入口","ja","玉島支所・玉島高校入口"
"stops","stop_name","玉島支所・玉島高校入口","ja-Hrkt","タマシマシショイリグチ"
"stops","stop_name","玉島警察署前","en","Tamashima Keisatsusho-mae（Tamashima Police Station）"
"stops","stop_name","玉島警察署前","ja","玉島警察署前"
"stops","stop_name","玉島警察署前","ja-Hrkt","タマシマケイサツショマエ"
"stops","stop_name","玉橋","en","Tamabashi"
"stops","stop_name","玉橋","ja","玉橋"
"stops","stop_name","玉橋","ja-Hrkt","タマバシ"
"stops","stop_name","玉比咩神社前","en","Tamahime Jinja-mae(Tamahime Shrine)"
"stops","stop_name","玉比咩神社前","ja","玉比咩神社前"
"stops","stop_name","玉比咩神社前","ja-Hrkt","タマヒメジンジャマエ"
"stops","stop_name","玉野レクレセンター","en","Tamano Recre-Center"
"stops","stop_name","玉野レクレセンター","ja","玉野レクレセンター"
"stops","stop_name","玉野レクレセンター","ja-Hrkt","タマノレクレセンター"
"stops","stop_name","玉野光南高校","en","Tamano Konan High School"
